ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,LIGHT,PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
-0.526,1.992,9.73,63,1,31.7,,,,NaN,,,,0 / 0,258408,2018-11-09 17:10:17:392
-0.363,1.896,9.73,56,1,31.7,,,,NaN,,,,0 / 0,258508,2018-11-09 17:10:17:492
-0.411,1.953,9.854,56,1,34.64,,,,NaN,,,,0 / 0,258608,2018-11-09 17:10:17:592
-0.45,1.934,9.845,55,1,34.64,,,,NaN,,,,0 / 0,258708,2018-11-09 17:10:17:692
-0.517,1.915,9.807,54,1,34.64,,,,NaN,,,,0 / 0,258808,2018-11-09 17:10:17:792
-0.325,1.915,9.816,54,1,41.02,,,,NaN,,,,0 / 0,258908,2018-11-09 17:10:17:892
-0.574,1.944,10.228,44,1,41.02,,,,NaN,,,,0 / 0,259008,2018-11-09 17:10:17:992
-0.411,1.953,9.912,60,1,41.02,,,,NaN,,,,0 / 0,259108,2018-11-09 17:10:18:092
-0.507,1.896,9.931,51,1,41.02,,,,NaN,,,,0 / 0,259208,2018-11-09 17:10:18:192
-0.421,1.829,9.807,62,1,32.69,,,,NaN,,,,0 / 0,259309,2018-11-09 17:10:18:293
-0.383,1.886,9.72,42,1,32.69,,,,NaN,,,,0 / 0,259409,2018-11-09 17:10:18:393
-0.469,1.819,9.778,63,1,32.69,,,,NaN,,,,0 / 0,259508,2018-11-09 17:10:18:492
-0.488,1.819,9.941,70,1,25.91,,,,NaN,,,,0 / 0,259609,2018-11-09 17:10:18:593
-0.565,1.781,9.797,39,1,25.91,,,,NaN,,,,0 / 0,259708,2018-11-09 17:10:18:692
-0.363,1.79,9.826,41,1,25.91,,,,NaN,,,,0 / 0,259809,2018-11-09 17:10:18:793
-0.421,1.8,10.008,49,1,31.66,,,,NaN,,,,0 / 0,259908,2018-11-09 17:10:18:892
-0.325,1.723,9.299,42,1,31.66,,,,NaN,,,,0 / 0,260008,2018-11-09 17:10:18:992
-0.526,1.723,9.778,45,1,31.66,,,,NaN,,,,0 / 0,260108,2018-11-09 17:10:19:092
-0.392,1.695,9.95,51,1,26.29,,,,NaN,,,,0 / 0,260208,2018-11-09 17:10:19:192
-0.555,1.608,10.295,40,1,26.29,,,,NaN,,,,0 / 0,260308,2018-11-09 17:10:19:292
-0.383,1.685,9.49,45,1,26.29,,,,NaN,,,,0 / 0,260408,2018-11-09 17:10:19:392
-0.574,1.656,9.577,65,1,24.83,,,,NaN,,,,0 / 0,260508,2018-11-09 17:10:19:492
-0.593,1.551,9.826,64,1,24.83,,,,NaN,,,,0 / 0,260608,2018-11-09 17:10:19:592
-0.584,1.637,9.73,81,1,24.83,,,,NaN,,,,0 / 0,260708,2018-11-09 17:10:19:692
-0.517,1.656,9.826,68,1,38.28,,,,NaN,,,,0 / 0,260808,2018-11-09 17:10:19:792
-0.325,1.388,9.308,49,1,38.28,,,,NaN,,,,0 / 0,260908,2018-11-09 17:10:19:892
-0.498,1.57,9.385,61,1,38.28,,,,NaN,,,,0 / 0,261008,2018-11-09 17:10:19:992
-0.498,1.589,10.151,36,1,36.24,,,,NaN,,,,0 / 0,261108,2018-11-09 17:10:20:092
-0.699,1.704,9.5,29,1,36.24,,,,NaN,,,,0 / 0,261208,2018-11-09 17:10:20:192
-0.584,1.656,10.103,36,1,36.24,,,,NaN,,,,0 / 0,261308,2018-11-09 17:10:20:292
-0.574,1.599,9.95,30,1,36.24,,,,NaN,,,,0 / 0,261408,2018-11-09 17:10:20:392
-0.612,1.743,9.567,39,1,41.84,,,,NaN,,,,0 / 0,261508,2018-11-09 17:10:20:492
-0.517,1.589,9.826,37,1,41.84,,,,NaN,,,,0 / 0,261608,2018-11-09 17:10:20:592
-0.488,1.532,9.816,18,1,41.84,,,,NaN,,,,0 / 0,261709,2018-11-09 17:10:20:693
-0.44,1.503,9.921,45,1,39.71,,,,NaN,,,,0 / 0,261808,2018-11-09 17:10:20:792
-0.411,1.532,10.036,47,1,39.71,,,,NaN,,,,0 / 0,261908,2018-11-09 17:10:20:892
-0.689,1.494,9.835,34,1,39.71,,,,NaN,,,,0 / 0,262008,2018-11-09 17:10:20:992
0.172,1.331,9.95,40,1,38.49,,,,NaN,,,,0 / 0,262108,2018-11-09 17:10:21:092
0.258,1.082,9.778,56,1,38.49,,,,NaN,,,,0 / 0,262208,2018-11-09 17:10:21:192
-0.038,1.264,9.337,24,1,38.49,,,,NaN,,,,0 / 0,262308,2018-11-09 17:10:21:292
0.229,0.919,10.879,38,1,35.43,,,,NaN,,,,0 / 0,262408,2018-11-09 17:10:21:392
0.086,1.034,10.601,29,0,35.43,,,,NaN,,,,0 / 0,262508,2018-11-09 17:10:21:492
0.363,0.996,9.941,33,0,35.43,,,,NaN,,,,0 / 0,262610,2018-11-09 17:10:21:594
0.89,1.379,10.257,68,0,32.44,,,,NaN,,,,0 / 0,262708,2018-11-09 17:10:21:692
0.708,1.101,9.768,62,0,32.44,,,,NaN,,,,0 / 0,262809,2018-11-09 17:10:21:793
0.871,1.273,9.203,70,0,32.44,,,,NaN,,,,0 / 0,262908,2018-11-09 17:10:21:892
0.057,1.446,9.682,67,0,29.22,,,,NaN,,,,0 / 0,263008,2018-11-09 17:10:21:992
-0.067,1.369,11.042,73,0,29.22,,,,NaN,,,,0 / 0,263108,2018-11-09 17:10:22:092
-0.249,1.168,10.228,24,0,29.22,,,,NaN,,,,0 / 0,263209,2018-11-09 17:10:22:193
-0.268,1.235,10.429,16,0,24.94,,,,NaN,,,,0 / 0,263308,2018-11-09 17:10:22:292
-0.258,1.053,10.64,13,0,24.94,,,,NaN,,,,0 / 0,263408,2018-11-09 17:10:22:392
-0.794,1.34,9.385,21,0,24.94,,,,NaN,,,,0 / 0,263508,2018-11-09 17:10:22:492
-0.756,1.474,9.452,12,0,24.94,,,,NaN,,,,0 / 0,263608,2018-11-09 17:10:22:592
-0.373,1.426,10.266,18,0,43.42,,,,NaN,,,,0 / 0,263708,2018-11-09 17:10:22:692
-0.459,1.34,9.692,19,0,43.42,,,,NaN,,,,0 / 0,263808,2018-11-09 17:10:22:792
-0.584,1.656,9.95,0,0,43.42,,,,NaN,,,,0 / 0,263908,2018-11-09 17:10:22:892
-0.373,1.484,9.443,18,0,38.59,,,,NaN,,,,0 / 0,264009,2018-11-09 17:10:22:993
-0.325,1.446,9.921,18,0,38.59,,,,NaN,,,,0 / 0,264108,2018-11-09 17:10:23:092
-0.411,1.379,9.778,17,0,38.59,,,,NaN,,,,0 / 0,264208,2018-11-09 17:10:23:192
-0.229,1.455,9.72,9,0,30.89,,,,NaN,,,,0 / 0,264308,2018-11-09 17:10:23:292
-0.287,1.474,9.634,10,0,30.89,,,,NaN,,,,0 / 0,264408,2018-11-09 17:10:23:392
-0.335,1.474,9.941,21,0,30.89,,,,NaN,,,,0 / 0,264508,2018-11-09 17:10:23:492
-0.45,1.57,10.132,13,0,31.33,,,,NaN,,,,0 / 0,264609,2018-11-09 17:10:23:593
-0.354,1.503,9.941,12,0,31.33,,,,NaN,,,,0 / 0,264708,2018-11-09 17:10:23:692
-0.469,1.561,9.778,18,0,31.33,,,,NaN,,,,0 / 0,264808,2018-11-09 17:10:23:792
-0.277,1.417,9.385,12,0,27.57,,,,NaN,,,,0 / 0,264908,2018-11-09 17:10:23:892
-0.363,1.494,9.797,25,0,27.57,,,,NaN,,,,0 / 0,265008,2018-11-09 17:10:23:992
-0.335,1.551,9.874,19,0,27.57,,,,NaN,,,,0 / 0,265109,2018-11-09 17:10:24:093
-0.344,1.628,9.816,10,0,24.46,,,,NaN,,,,0 / 0,265208,2018-11-09 17:10:24:192
-0.344,1.494,9.816,16,0,24.46,,,,NaN,,,,0 / 0,265308,2018-11-09 17:10:24:292
-0.354,1.522,9.921,15,0,24.46,,,,NaN,,,,0 / 0,265408,2018-11-09 17:10:24:392
-0.421,1.494,9.883,10,0,23.84,,,,NaN,,,,0 / 0,265508,2018-11-09 17:10:24:492
-0.306,1.58,9.711,17,0,23.84,,,,NaN,,,,0 / 0,265608,2018-11-09 17:10:24:592
-0.43,1.369,9.95,16,0,23.84,,,,NaN,,,,0 / 0,265708,2018-11-09 17:10:24:692
-0.392,1.465,9.711,18,0,23.84,,,,NaN,,,,0 / 0,265808,2018-11-09 17:10:24:792
-0.526,1.513,9.998,1,0,24.34,,,,NaN,,,,0 / 0,265909,2018-11-09 17:10:24:893
-0.517,1.656,9.625,21,0,24.34,,,,NaN,,,,0 / 0,266008,2018-11-09 17:10:24:992
-0.469,1.599,9.768,7,0,24.34,,,,NaN,,,,0 / 0,266109,2018-11-09 17:10:25:093
-0.498,1.465,9.874,21,0,23.36,,,,NaN,,,,0 / 0,266208,2018-11-09 17:10:25:192
-0.507,1.599,9.941,10,0,23.36,,,,NaN,,,,0 / 0,266308,2018-11-09 17:10:25:292
-0.565,1.647,9.816,20,0,23.36,,,,NaN,,,,0 / 0,266408,2018-11-09 17:10:25:392
-0.45,1.723,9.615,14,0,23.82,,,,NaN,,,,0 / 0,266508,2018-11-09 17:10:25:492
-0.718,1.628,10.161,31,0,23.82,,,,NaN,,,,0 / 0,266608,2018-11-09 17:10:25:592
-0.488,1.484,9.337,14,0,23.82,,,,NaN,,,,0 / 0,266708,2018-11-09 17:10:25:692
-0.488,1.752,10.027,6,0,31.66,,,,NaN,,,,0 / 0,266808,2018-11-09 17:10:25:792
-0.574,1.925,9.778,28,0,31.66,,,,NaN,,,,0 / 0,266908,2018-11-09 17:10:25:892
-0.718,1.886,9.739,32,0,31.66,,,,NaN,,,,0 / 0,267008,2018-11-09 17:10:25:992
-0.603,1.781,9.854,16,0,33.08,,,,NaN,,,,0 / 0,267108,2018-11-09 17:10:26:092
-0.641,1.886,10.17,17,0,33.08,,,,NaN,,,,0 / 0,267208,2018-11-09 17:10:26:192
-0.727,1.953,9.692,16,0,33.08,,,,NaN,,,,0 / 0,267308,2018-11-09 17:10:26:292
-0.66,2.106,10.19,19,0,25.09,,,,NaN,,,,0 / 0,267408,2018-11-09 17:10:26:392
-0.095,1.704,10.41,9,0,25.09,,,,NaN,,,,0 / 0,267508,2018-11-09 17:10:26:492
-0.306,2.394,9.27,26,0,25.09,,,,NaN,,,,0 / 0,267608,2018-11-09 17:10:26:592
-0.708,2.94,10.63,4,0,24.32,,,,NaN,,,,0 / 0,267708,2018-11-09 17:10:26:692
-0.976,2.509,10.103,10,0,24.32,,,,NaN,,,,0 / 0,267808,2018-11-09 17:10:26:792
-0.976,2.279,9.529,10,0,24.32,,,,NaN,,,,0 / 0,267908,2018-11-09 17:10:26:892
-0.996,2.365,9.692,17,0,24.32,,,,NaN,,,,0 / 0,268008,2018-11-09 17:10:26:992
-0.996,2.384,9.596,13,0,26.64,,,,NaN,,,,0 / 0,268109,2018-11-09 17:10:27:093
-0.976,2.403,9.807,0,0,26.64,,,,NaN,,,,0 / 0,268208,2018-11-09 17:10:27:192
-0.919,2.394,9.797,14,0,26.64,,,,NaN,,,,0 / 0,268308,2018-11-09 17:10:27:292
-1.024,2.384,9.605,29,0,25.42,,,,NaN,,,,0 / 0,268410,2018-11-09 17:10:27:394
-1.005,2.365,10.056,18,0,25.42,,,,NaN,,,,0 / 0,268509,2018-11-09 17:10:27:493
-0.948,2.308,9.634,23,0,25.42,,,,NaN,,,,0 / 0,268609,2018-11-09 17:10:27:593
-0.957,2.317,9.787,7,0,23.92,,,,NaN,,,,0 / 0,268708,2018-11-09 17:10:27:692
-1.024,2.269,9.797,14,0,23.92,,,,NaN,,,,0 / 0,268808,2018-11-09 17:10:27:792
-0.948,2.394,9.759,20,0,23.92,,,,NaN,,,,0 / 0,268909,2018-11-09 17:10:27:893
-1.005,2.375,9.672,6,0,23.47,,,,NaN,,,,0 / 0,269008,2018-11-09 17:10:27:992
-1.015,2.279,9.816,0,0,23.47,,,,NaN,,,,0 / 0,269108,2018-11-09 17:10:28:092
-0.996,2.346,9.653,11,0,23.47,,,,NaN,,,,0 / 0,269208,2018-11-09 17:10:28:192
-0.976,2.221,9.615,25,0,23.17,,,,NaN,,,,0 / 0,269309,2018-11-09 17:10:28:293
-1.101,2.327,9.596,22,0,23.17,,,,NaN,,,,0 / 0,269408,2018-11-09 17:10:28:392
-0.766,2.394,9.337,15,0,23.17,,,,NaN,,,,0 / 0,269509,2018-11-09 17:10:28:493
-0.498,2.576,10.132,23,0,23.63,,,,NaN,,,,0 / 0,269608,2018-11-09 17:10:28:592
-1.34,2.604,11.099,18,0,23.63,,,,NaN,,,,0 / 0,269708,2018-11-09 17:10:28:692
-0.699,2.346,9.596,26,0,23.63,,,,NaN,,,,0 / 0,269808,2018-11-09 17:10:28:792
-0.689,2.26,10.285,29,0,23.92,,,,NaN,,,,0 / 0,269908,2018-11-09 17:10:28:892
-0.718,2.413,9.165,365,0,23.92,,,,NaN,,,,0 / 0,270008,2018-11-09 17:10:28:992
-0.316,2.499,9.778,365,1,23.92,,,,NaN,,,,0 / 0,270108,2018-11-09 17:10:29:092
-0.727,2.403,9.912,2253,1,23.49,,,,NaN,,,,0 / 0,270208,2018-11-09 17:10:29:192
-0.814,2.47,9.759,2203,1,23.49,,,,NaN,,,,0 / 0,270308,2018-11-09 17:10:29:292
-0.747,2.25,9.931,1780,1,23.49,,,,NaN,,,,0 / 0,270408,2018-11-09 17:10:29:392
-0.641,2.442,9.644,326,0,23.2,,,,NaN,,,,0 / 0,270508,2018-11-09 17:10:29:492
-0.565,1.81,9.653,35,0,23.2,,,,NaN,,,,0 / 0,270608,2018-11-09 17:10:29:592
-0.919,1.953,10.017,35,0,23.2,,,,NaN,,,,0 / 0,270708,2018-11-09 17:10:29:692
-0.191,2.25,9.912,51,0,23.2,,,,NaN,,,,0 / 0,270808,2018-11-09 17:10:29:792
-0.498,1.685,10.065,24,0,30.5,,,,NaN,,,,0 / 0,270908,2018-11-09 17:10:29:892
-0.249,1.551,9.787,17,0,30.5,,,,NaN,,,,0 / 0,271008,2018-11-09 17:10:29:992
-0.335,1.426,9.605,26,0,30.5,,,,NaN,,,,0 / 0,271108,2018-11-09 17:10:30:092
-0.316,1.417,9.653,16,0,36.15,,,,NaN,,,,0 / 0,271208,2018-11-09 17:10:30:192
-0.268,1.436,9.222,50,0,36.15,,,,NaN,,,,0 / 0,271308,2018-11-09 17:10:30:292
-0.536,1.733,9.577,24,0,36.15,,,,NaN,,,,0 / 0,271408,2018-11-09 17:10:30:392
-0.459,1.628,10.056,14,0,33.23,,,,NaN,,,,0 / 0,271508,2018-11-09 17:10:30:492
-0.239,1.647,9.95,19,0,33.23,,,,NaN,,,,0 / 0,271608,2018-11-09 17:10:30:592
-0.296,1.771,9.711,17,0,33.23,,,,NaN,,,,0 / 0,271708,2018-11-09 17:10:30:692
-0.105,1.522,9.845,21,0,26.84,,,,NaN,,,,0 / 0,271808,2018-11-09 17:10:30:792
-0.469,1.972,9.778,15,0,26.84,,,,NaN,,,,0 / 0,271908,2018-11-09 17:10:30:892
-0.229,1.771,9.902,18,0,26.84,,,,NaN,,,,0 / 0,272008,2018-11-09 17:10:30:992
-0.469,2.231,9.462,33,0,51.45,,,,NaN,,,,0 / 0,272108,2018-11-09 17:10:31:092
-0.603,1.608,9.816,4,0,51.45,,,,NaN,,,,0 / 0,272208,2018-11-09 17:10:31:192
-0.861,1.551,9.222,10,0,51.45,,,,NaN,,,,0 / 0,272308,2018-11-09 17:10:31:292
-0.555,1.867,10.324,14,0,23.86,,,,NaN,,,,0 / 0,272408,2018-11-09 17:10:31:392
-0.335,2.02,9.759,24,0,23.86,,,,NaN,,,,0 / 0,272508,2018-11-09 17:10:31:492
-0.067,2.202,9.586,22,0,23.86,,,,NaN,,,,0 / 0,272608,2018-11-09 17:10:31:592
0.43,2.834,9.979,28,0,25.35,,,,NaN,,,,0 / 0,272708,2018-11-09 17:10:31:692
-0.028,1.972,9.902,22,0,25.35,,,,NaN,,,,0 / 0,272808,2018-11-09 17:10:31:792
-0.545,2.288,9.739,23,0,25.35,,,,NaN,,,,0 / 0,272908,2018-11-09 17:10:31:892
-0.478,2.183,10.4,24,0,37.08,,,,NaN,,,,0 / 0,273008,2018-11-09 17:10:31:992
-0.402,2.643,9.902,31,0,37.08,,,,NaN,,,,0 / 0,273108,2018-11-09 17:10:32:092
-0.114,2.221,9.395,20,0,37.08,,,,NaN,,,,0 / 0,273208,2018-11-09 17:10:32:192
-0.852,2.078,9.519,29,0,30.98,,,,NaN,,,,0 / 0,273308,2018-11-09 17:10:32:292
-0.526,2.317,10.18,28,0,30.98,,,,NaN,,,,0 / 0,273408,2018-11-09 17:10:32:392
-0.622,2.174,10.218,42,0,30.98,,,,NaN,,,,0 / 0,273508,2018-11-09 17:10:32:492
-0.747,2.193,10.18,20,0,28.34,,,,NaN,,,,0 / 0,273608,2018-11-09 17:10:32:592
-0.986,1.857,10.132,32,0,28.34,,,,NaN,,,,0 / 0,273708,2018-11-09 17:10:32:692
-0.775,1.838,9.73,35,0,28.34,,,,NaN,,,,0 / 0,273808,2018-11-09 17:10:32:792
-1.235,1.915,9.586,25,0,33.59,,,,NaN,,,,0 / 0,273908,2018-11-09 17:10:32:892
-1.283,1.743,10.19,46,0,33.59,,,,NaN,,,,0 / 0,274008,2018-11-09 17:10:32:992
-1.647,2.327,9.356,39,0,33.59,,,,NaN,,,,0 / 0,274108,2018-11-09 17:10:33:092
-1.177,1.905,9.682,43,0,33.59,,,,NaN,,,,0 / 0,274208,2018-11-09 17:10:33:192
-1.225,1.465,9.318,37,0,27.26,,,,NaN,,,,0 / 0,274308,2018-11-09 17:10:33:292
-0.277,1.733,10.142,25,0,27.26,,,,NaN,,,,0 / 0,274408,2018-11-09 17:10:33:392
-0.268,1.79,10.084,59,0,27.26,,,,NaN,,,,0 / 0,274508,2018-11-09 17:10:33:492
-0.325,1.982,9.893,64,0,28.26,,,,NaN,,,,0 / 0,274608,2018-11-09 17:10:33:592
-0.421,1.714,10.123,31,0,28.26,,,,NaN,,,,0 / 0,274708,2018-11-09 17:10:33:692
-0.794,1.656,10.094,48,0,28.26,,,,NaN,,,,0 / 0,274808,2018-11-09 17:10:33:792
-0.574,1.704,9.893,35,0,22.99,,,,NaN,,,,0 / 0,274908,2018-11-09 17:10:33:892
-0.612,1.714,9.941,42,0,22.99,,,,NaN,,,,0 / 0,275009,2018-11-09 17:10:33:993
-0.565,1.829,9.749,44,0,22.99,,,,NaN,,,,0 / 0,275108,2018-11-09 17:10:34:092
-0.622,1.685,9.826,36,0,23.78,,,,NaN,,,,0 / 0,275209,2018-11-09 17:10:34:193
-0.66,1.618,9.653,31,0,23.78,,,,NaN,,,,0 / 0,275308,2018-11-09 17:10:34:292
-0.517,1.551,9.96,25,0,23.78,,,,NaN,,,,0 / 0,275408,2018-11-09 17:10:34:392
-0.478,1.723,9.739,33,0,23.65,,,,NaN,,,,0 / 0,275508,2018-11-09 17:10:34:492
-0.469,1.58,9.921,48,0,23.65,,,,NaN,,,,0 / 0,275608,2018-11-09 17:10:34:592
-0.45,1.474,9.826,33,0,23.65,,,,NaN,,,,0 / 0,275708,2018-11-09 17:10:34:692
-0.526,1.398,9.644,19,0,40.39,,,,NaN,,,,0 / 0,275809,2018-11-09 17:10:34:793
-0.478,1.503,9.701,37,0,40.39,,,,NaN,,,,0 / 0,275908,2018-11-09 17:10:34:892
-0.718,1.608,9.663,39,0,40.39,,,,NaN,,,,0 / 0,276008,2018-11-09 17:10:34:992
-0.641,1.561,9.548,32,0,40.39,,,,NaN,,,,0 / 0,276109,2018-11-09 17:10:35:093
-0.737,1.656,9.816,34,0,36.23,,,,NaN,,,,0 / 0,276208,2018-11-09 17:10:35:192
-0.593,1.618,10.008,42,0,36.23,,,,NaN,,,,0 / 0,276308,2018-11-09 17:10:35:292
-0.699,1.474,9.883,36,0,36.23,,,,NaN,,,,0 / 0,276409,2018-11-09 17:10:35:393
-0.651,1.503,10.132,59,0,27.72,,,,NaN,,,,0 / 0,276508,2018-11-09 17:10:35:492
-0.612,1.513,9.739,44,0,27.72,,,,NaN,,,,0 / 0,276608,2018-11-09 17:10:35:592
-0.507,1.407,11.253,40,0,27.72,,,,NaN,,,,0 / 0,276709,2018-11-09 17:10:35:693
-0.459,1.034,9.213,29,0,23.25,,,,NaN,,,,0 / 0,276808,2018-11-09 17:10:35:792
-0.632,1.398,9.807,37,0,23.25,,,,NaN,,,,0 / 0,276908,2018-11-09 17:10:35:892
-0.775,1.426,9.577,33,0,23.25,,,,NaN,,,,0 / 0,277008,2018-11-09 17:10:35:992
-0.488,1.465,9.988,36,0,38.52,,,,NaN,,,,0 / 0,277108,2018-11-09 17:10:36:092
-0.603,1.34,10.142,47,0,38.52,,,,NaN,,,,0 / 0,277208,2018-11-09 17:10:36:192
-0.536,1.369,10.123,55,0,38.52,,,,NaN,,,,0 / 0,277309,2018-11-09 17:10:36:293
-0.622,1.628,9.979,30,0,38.11,,,,NaN,,,,0 / 0,277408,2018-11-09 17:10:36:392
-0.344,1.733,10.812,44,0,38.11,,,,NaN,,,,0 / 0,277508,2018-11-09 17:10:36:492
0.268,1.216,8.973,48,0,38.11,,,,NaN,,,,0 / 0,277608,2018-11-09 17:10:36:592
-1.532,0.239,9.557,47,0,36.55,,,,NaN,,,,0 / 0,277708,2018-11-09 17:10:36:692
-0.996,1.359,9.251,67,0,36.55,,,,NaN,,,,0 / 0,277808,2018-11-09 17:10:36:792
-0.028,1.168,8.102,62,0,36.55,,,,NaN,,,,0 / 0,277908,2018-11-09 17:10:36:892
0.622,0.718,7.661,69,0,31.83,,,,NaN,,,,0 / 0,278008,2018-11-09 17:10:36:992
0.593,1.436,10.822,80,0,31.83,,,,NaN,,,,0 / 0,278108,2018-11-09 17:10:37:092
0.938,0.852,8.791,84,0,31.83,,,,NaN,,,,0 / 0,278208,2018-11-09 17:10:37:192
0.421,2.087,9.586,72,0,38.56,,,,NaN,,,,0 / 0,278309,2018-11-09 17:10:37:293
0.488,1.168,9.05,81,0,38.56,,,,NaN,,,,0 / 0,278408,2018-11-09 17:10:37:392
0.028,1.647,10.132,49,0,38.56,,,,NaN,,,,0 / 0,278509,2018-11-09 17:10:37:493
0.047,1.302,9.136,59,0,38.56,,,,NaN,,,,0 / 0,278608,2018-11-09 17:10:37:592
-0.038,0.938,10.372,75,0,30.1,,,,NaN,,,,0 / 0,278708,2018-11-09 17:10:37:692
-0.028,1.043,10.228,115,0,30.1,,,,NaN,,,,0 / 0,278808,2018-11-09 17:10:37:792
0.143,0.699,10.429,113,0,30.1,,,,NaN,,,,0 / 0,278909,2018-11-09 17:10:37:893
-0.383,1.541,10.075,134,0,45.52,,,,NaN,,,,0 / 0,279009,2018-11-09 17:10:37:993
-0.756,1.513,10.257,44,0,45.52,,,,NaN,,,,0 / 0,279108,2018-11-09 17:10:38:092
-1.206,1.465,9.807,25,0,45.52,,,,NaN,,,,0 / 0,279208,2018-11-09 17:10:38:192
-0.21,1.762,9.893,23,0,44.38,,,,NaN,,,,0 / 0,279308,2018-11-09 17:10:38:292
-0.383,2.116,9.931,21,0,44.38,,,,NaN,,,,0 / 0,279408,2018-11-09 17:10:38:392
-0.22,1.723,10.142,24,0,44.38,,,,NaN,,,,0 / 0,279508,2018-11-09 17:10:38:492
-0.632,1.484,9.941,19,0,33.29,,,,NaN,,,,0 / 0,279608,2018-11-09 17:10:38:592
-0.737,1.522,9.672,23,0,33.29,,,,NaN,,,,0 / 0,279708,2018-11-09 17:10:38:692
-0.708,1.417,9.778,0,0,33.29,,,,NaN,,,,0 / 0,279808,2018-11-09 17:10:38:792
-0.689,1.417,9.615,23,0,29.73,,,,NaN,,,,0 / 0,279908,2018-11-09 17:10:38:892
-0.756,1.58,10.362,16,0,29.73,,,,NaN,,,,0 / 0,280008,2018-11-09 17:10:38:992
-0.469,1.982,9.452,16,0,29.73,,,,NaN,,,,0 / 0,280108,2018-11-09 17:10:39:092
-0.67,2.02,9.423,84,0,27.28,,,,NaN,,,,0 / 0,280208,2018-11-09 17:10:39:192
-0.727,2.068,9.395,996,0,27.28,,,,NaN,,,,0 / 0,280308,2018-11-09 17:10:39:292
-0.488,2.001,9.376,2370,1,27.28,,,,NaN,,,,0 / 0,280408,2018-11-09 17:10:39:392
-0.689,2.02,9.883,1088,1,24.94,,,,NaN,,,,0 / 0,280509,2018-11-09 17:10:39:493
-0.699,2.059,9.692,43,0,24.94,,,,NaN,,,,0 / 0,280608,2018-11-09 17:10:39:592
-0.948,1.992,9.625,15,0,24.94,,,,NaN,,,,0 / 0,280709,2018-11-09 17:10:39:693
-0.737,1.857,9.921,2,0,24.94,,,,NaN,,,,0 / 0,280808,2018-11-09 17:10:39:792
-0.641,1.953,9.739,15,0,23.64,,,,NaN,,,,0 / 0,280909,2018-11-09 17:10:39:893
-0.612,1.771,9.701,8,0,23.64,,,,NaN,,,,0 / 0,281008,2018-11-09 17:10:39:992
-0.871,1.666,10.084,16,0,23.64,,,,NaN,,,,0 / 0,281108,2018-11-09 17:10:40:092
-0.775,1.743,9.759,6,0,22.63,,,,NaN,,,,0 / 0,281208,2018-11-09 17:10:40:192
-0.823,1.695,9.874,23,0,22.63,,,,NaN,,,,0 / 0,281309,2018-11-09 17:10:40:293
-0.651,1.685,9.826,21,0,22.63,,,,NaN,,,,0 / 0,281408,2018-11-09 17:10:40:392
-0.689,1.752,9.864,9,0,23.53,,,,NaN,,,,0 / 0,281508,2018-11-09 17:10:40:492
-0.689,1.676,9.941,17,0,23.53,,,,NaN,,,,0 / 0,281608,2018-11-09 17:10:40:592
-0.747,1.743,9.864,15,0,23.53,,,,NaN,,,,0 / 0,281708,2018-11-09 17:10:40:692
-0.641,1.666,9.701,6,0,22.78,,,,NaN,,,,0 / 0,281808,2018-11-09 17:10:40:792
-0.651,1.743,9.807,0,0,22.78,,,,NaN,,,,0 / 0,281908,2018-11-09 17:10:40:892
-0.708,1.695,9.778,16,0,22.78,,,,NaN,,,,0 / 0,282008,2018-11-09 17:10:40:992
-0.747,1.714,9.96,16,0,23.66,,,,NaN,,,,0 / 0,282108,2018-11-09 17:10:41:092
-0.67,1.771,9.73,20,0,23.66,,,,NaN,,,,0 / 0,282208,2018-11-09 17:10:41:192
-0.679,1.733,9.787,22,0,23.66,,,,NaN,,,,0 / 0,282308,2018-11-09 17:10:41:292
-0.622,1.771,9.768,9,0,22.92,,,,NaN,,,,0 / 0,282409,2018-11-09 17:10:41:393
-0.699,1.838,9.835,4,0,22.92,,,,NaN,,,,0 / 0,282508,2018-11-09 17:10:41:492
-0.737,1.79,9.893,1,0,22.92,,,,NaN,,,,0 / 0,282608,2018-11-09 17:10:41:592
-0.775,1.752,9.749,12,0,22.69,,,,NaN,,,,0 / 0,282708,2018-11-09 17:10:41:692
-0.747,1.819,9.73,7,0,22.69,,,,NaN,,,,0 / 0,282808,2018-11-09 17:10:41:792
-0.737,1.829,9.739,9,0,22.69,,,,NaN,,,,0 / 0,282908,2018-11-09 17:10:41:892
-0.727,1.81,9.778,13,0,23.64,,,,NaN,,,,0 / 0,283008,2018-11-09 17:10:41:992
-0.775,1.762,9.72,8,0,23.64,,,,NaN,,,,0 / 0,283108,2018-11-09 17:10:42:092
-0.842,1.752,9.902,0,0,23.64,,,,NaN,,,,0 / 0,283208,2018-11-09 17:10:42:192
-0.919,1.781,9.778,9,0,23.03,,,,NaN,,,,0 / 0,283308,2018-11-09 17:10:42:292
-0.871,1.704,10.065,9,0,23.03,,,,NaN,,,,0 / 0,283409,2018-11-09 17:10:42:393
